order_id,price,freight_value,valor_total
0f914d0786d04db3fe3dfb23cfe60aeb,69.9,17.74,87.64
0f9458a3e4a303f60f99659d29645ee5,115.19999999999999,23.34,138.54
0f9751081b734220a998be212c391523,199.9,33.85,233.75
0fa425ec819100fb29a4838e37e5d27e,82.94999999999999,15.879999999999999,98.82999999999998
0fa7c709db9f55e40527c25ec9f13157,222.0,13.05,235.05
0fafae9d817a5c3ce897f22d801b7395,75.0,21.33,96.33
0fdf3166230480d0c55e5d70a2da40c2,27.9,14.1,42.0
0fe0d22222f747a218a2596963d8b364,65.89,13.48,79.37
0fefd780aced50487fedea40b67318b5,59.9,13.44,73.34
0ff91985e1cbf76b8e97b408d735f7b6,149.9,12.55,162.45000000000002
0ffcc7c4e90436e138f698340e3d0e25,59.0,11.91,70.91
10010d54b0ddcd2c4ef9076ac5b16e2c,49.0,7.78,56.78
1001fec33bc88a484d7431bec2147348,47.5,45.45,92.95
1004c85aae3556995fb069d8a2751118,53.99,16.14,70.13
1018e87031636df2c2dfa4af21df3642,383.70000000000005,28.240000000000002,411.94000000000005
1041d437bb0a4bcfeb3a107426f2d5f5,259.9,22.62,282.52
1048ce07df6dfd9d7ae971bdcfd03d77,72.9,35.83,108.73
104b40dd524ac48e7b814ed5eeebcea6,45.9,16.92,62.82
1052fc490084f258baac0395a94fa58d,15.0,12.79,27.79
1078cee780187c1672d97d4ebfb4cc2e,79.9,9.37,89.27000000000001
1078d496cc6ab9a8e6f2be77abf5091b,81.0,15.33,96.33
1079ee0942568d7c4778bad8d4192e0e,49.99,12.69,62.68
108d1dab6908b5fcb9c922549a9c2265,189.99,41.77,231.76000000000002
108f58a6439933a88e7950ee7b46ec11,35.9,18.23,54.129999999999995
1094e838b998a10c8faf3bc0b77906df,69.5,14.24,83.74
10a0ce1277f3743242205061fccbb7c1,34.9,14.29,49.19
10b26ae59835a2a63aa53e2da4ebefa9,104.9,16.6,121.5
10b352cbe8aabe99a33f470405f12ce6,119.9,18.09,137.99
10be01428d12ec7ed39d0058c3e224f7,658.9,31.16,690.06
10c320f977c6a18f91b2d14be13128c6,110.99,21.27,132.26
10cb203e7598cb11350267c0600fc00d,348.79,17.19,365.98
10ccb4dc0cc0d605b71afdcf4584128e,499.99,23.99,523.98
10ce8dab3f76d4cdd5dd2e9c6d5c3feb,54.7,22.7,77.4
10e722e25378399056392a2c2c5ff9ba,26.9,9.34,36.239999999999995
10f288cd8e6f4add2454d845e9df5af6,29.99,11.85,41.839999999999996
110808d8c648f8737e1ba2fbdd5821c6,239.6,31.18,270.78
110f190bf49ab04f3ead4f860570e902,130.0,12.11,142.11
110f23195a2ddb2ccaad30b37bfacbbf,36.8,39.18,75.97999999999999
11156cbbd16c21d0f876588915098a28,260.0,36.1,296.1
11177b43d0995dfa2114ceefa2c0cc16,160.0,15.87,175.87
1124c329070977fbd414f046bba149d7,50.0,15.1,65.1
112ba690c4750a816a8862fefc3855b5,165.86,14.93,180.79000000000002
112eb6f37f1b9dabbced368fbbc6c9ef,99.0,8.85,107.85
11302d4542ca6da5b505416f9e04f0a8,39.99,17.6,57.59
11594a6b4b817fb6cc075700e80def3f,119.99,18.09,138.07999999999998
1171e6b0edcd799330be154f3dc4d93b,326.16,33.03,359.19000000000005
117a6f28c5cf04526b4869a9291c9d61,53.44,13.03,66.47
118045506e1c1dda060171af43fe11b4,225.0,135.39999999999998,360.4
118ec9ddef528c64a545169b898e7699,10.9,15.1,26.0
119132da8a360ce8e81841456844b962,49.9,14.1,64.0
1194026a5099a99736bc99ca91903fb4,19.9,11.85,31.75
119875f10276db041c92209d8e71826c,34.9,21.19,56.09
119b654c77fbffcad6cdb07398506c93,28.9,14.52,43.42
119f1430154997cf2ea4e905667408d1,89.0,18.2,107.2
11ac4935b48d92b0e8d9b2176da04d80,59.99,8.88,68.87
11b33f091608b48c86184dcfd339dc9e,84.8,17.44,102.24
11d5dffdefb7041981ab58b5e56aa51c,179.9,26.1,206.0
11e75c2a931a2968007c44bddf001102,450.0,159.66,609.66
11f0f637c5a38b66abd963cc1926f152,34.9,25.63,60.53
11ff2af78a9ec50c26f9cbbc62a10d38,216.0,31.04,247.04
1200ed0c118de7e4524b65918a42c990,32.9,27.18,60.08
1212d10dd1ebbfe6d18ccf86a805c680,69.0,16.45,85.45
1235febb7f139ccf94d83ff97ae8e889,115.0,0.0,115.0
1239d3562a6ab53c79a35595a63c5c59,53.0,16.13,69.13
123a6b2b8763ca40782c8252e63fdbca,177.0,17.0,194.0
123bea8dab4550ec2592468bff3e0866,84.89,7.94,92.83
123d32c3da610881ddc7e17902398c05,246.62,10.94,257.56
12415173366718477ff1dfac106f018b,22.0,12.79,34.79
12546aaf14dc46dbdf45d8bf5dea4c60,78.8,27.09,105.89
1272198ea0829564b49fe8bb6ad3ea27,82.89,25.21,108.1
1280636cace716854a705e26c5a91798,136.0,12.16,148.16
1280f995f41bf95106134b4d116a5f01,39.9,14.52,54.42
129538e4bc7308e9ab041540283813f2,18.99,10.96,29.95
12958a97a4e26a4e7dd8bce7de8955b9,39.99,14.1,54.09
129832042bc2898155b5ebf3b2058585,35.8,25.58,61.379999999999995
12994c8b16a5e15fbbecf653c20a0a39,39.9,16.11,56.01
129c72226e320a7bf5b89efce442afd5,74.9,12.65,87.55000000000001
12acc7b15e7e65ef48a7b01d3f42f1ae,71.99,27.04,99.03
12b2eb7fee1eb7a195452bf2eff4028f,133.9,47.47,181.37
12ba6eb5ae5bb52161567bf261f9339e,215.0,13.01,228.01
12c52aeb1dba3fcbef2e36accacca1e4,54.9,14.13,69.03
12c9c573680ea81dcc89f5f147e64e84,24.9,11.85,36.75
12d34cd89b0be0896cfecdbd41f5e952,20.0,17.92,37.92
12deecd130a055a8d709a6b62c807f66,49.0,14.1,63.1
12e4a8a3ce5999f5d237b1e27b06c60c,339.8,38.58,378.38
12ed975e5a3e3025ddfa0eb174f739e2,19.99,7.39,27.38
12f5172274e18c74bed871bb07effe27,49.9,17.09,66.99
12fb5d0cb33d4e9aa4d07b4400346153,39.9,15.98,55.879999999999995
1300da43ff811b40b28c5c7b8128bf40,39.0,19.32,58.32
131b770dae46d4fbf6e9a62a1b177ed1,65.99,16.43,82.41999999999999
13293961429976917597dafca90e49d3,52.9,9.27,62.17
132b39be91080ce2062bb6bede4d45c0,205.0,22.27,227.27
1342ab50383d7471a3bfd75ca93d38d6,49.89,17.28,67.17
1349d7f4ec671ded42f2360828965692,204.0,116.58,320.58
134bf8fea9ec1583380780902cf0dc7c,249.0,8.61,257.61
1354bddf21d7082f73e70872571f55ed,21.9,17.92,39.82
13651aa318d6af9df5257a5dfdc20f3c,33.33,27.2,60.53
136d740adc5aa0d3ad07f279eeb5b665,84.9,18.83,103.73
137264e02b6bb16372279951e7258ec6,59.9,15.17,75.07
1378f9601350615613cc8832d6789c5d,106.9,18.0,124.9
138db286991b7cc18370680e5f5154da,69.99000000000001,51.26,121.25
1397417a57ad1bbfe8d639df8cdee908,136.75,37.2,173.95
139fda452e8ac63db51c90f3995dc480,158.1,13.45,171.54999999999998
13a0336be90746b241d1f966fb3b5d59,56.97,12.8,69.77
13a945cf4dff971e45059d790da4daf4,94.0,17.1,111.1
13ba09b4ffd7128425cc35a9c382245f,169.99,27.73,197.72
13ba5c26aeaa1d857d413ac4b93f0924,139.4,83.68,223.08
13c4458bd01775ea4f9050a041c1fd96,16.99,16.79,33.78
1401bae5fe4bb9d7467a1b39ad94403a,112.0,12.28,124.28
14066026f08d98c3316b5b8637282529,8.5,14.52,23.02
140b263288af3fc4f4b00c207639b37b,156.0,15.26,171.26
141b860df8159c748ea4d24301992689,35.0,13.83,48.83
1422a4b4a2aa8b66fd49ff5557200b42,840.0,84.12,924.12
142b0e3de54c110a3109b26c79d6ec2e,56.99,15.15,72.14
14325b030357956fe06c611e432d7e04,19.99,15.1,35.089999999999996
1445ddbb9a2054e295d0ae5b14b1cade,88.0,22.33,110.33
145c086f0f81f9801a8acbb2c514644c,99.9,19.89,119.79
146479aaf9d2856e1d613691b0d0b049,89.0,15.37,104.37
1477de0726169d2ad17e417783d332e7,23.99,17.63,41.62
147941b96e61a2e7c02be8bf27b4cca1,109.99,23.31,133.29999999999998
1498068c608b11a2902e212d4d65d62c,322.81,87.38,410.19
149d32ba42826835e09c375b8a1fa923,82.0,17.01,99.01
14a51ed90079fbc00365d6848d837ff3,139.9,27.06,166.96
14cfc006132ad861a3d1b6c7bb9fd8a6,199.9,19.48,219.38
14d35062b86c2e1f69376af68e9e2a1e,89.9,17.88,107.78
14d9794bbb53614d12cc2df6a045f82b,99.56,17.14,116.7
14e2227862cdf47db2caa1acbf80b71f,99.54,15.56,115.10000000000001
14f6c86b695ea4ddd3dd4386d10388b0,21.0,9.27,30.27
14f75c9606fc12baa607bebe380d7237,39.6,15.1,54.7
14f926e78fd90329d77b9d42fbc1339b,73.35,11.9,85.25
14fdbdfb8a3c7657649abbc004c434c5,89.9,13.65,103.55000000000001
150161e8b962f031342e9bdf81e414b5,359.0,63.25,422.25
150fb6d066c66925d51a48782deafdfe,53.0,19.34,72.34
151137bf7ab537c1a2da6bba1368d87d,118.0,32.34,150.34
15209a5ea170d24d393e34f8bd52dbaf,99.0,8.46,107.46000000000001
152f562c8516765cdd5f868c22f3c96a,149.0,23.32,172.32
15324bb6dca4436f40c1c599fdc0da06,195.0,16.58,211.57999999999998
1534abac962760cbb058568f7dffc105,89.99,50.5,140.49
1536003b9af6a526e0d02b8cd13fd2af,19.2,18.23,37.43
1539409c01ad8a5e32a2574668ad975e,39.9,7.78,47.68
153a49ded28e0fe861f537fc2b881f93,30.9,34.849999999999994,65.75
154029fef0e3e2f72ef09775cc9d1af1,49.0,15.23,64.23
1544b91291000836c72384f035436fbf,89.99,12.13,102.11999999999999
1549221b1b6e8fec6d2f9890932333f1,41.99,15.98,57.97
155809b08fd56a13a541ff3ea4e9db2a,58.99,16.66,75.65
15623f35d6d5eaa2fcd185a613927e86,104.0,27.8,131.8
157de1652c032429a625d034be79eeeb,24.99,14.1,39.089999999999996
1580aa3360c01bdd268dd1665a8ff929,89.5,16.39,105.89
15c0a0d5bd5e9c58f17414d100104093,108.0,23.08,131.07999999999998
15c2d2803c9a7a4ba8f528a65814848d,119.9,18.72,138.62
15dd36b746e48dfec9824dcebef22b7f,26.19,18.28,44.47
15e85e81d299aec57b1bbdba38422dff,139.9,9.79,149.69
15fc22aad8d1b227891ce61eff4128cd,160.0,14.87,174.87
1607aa1dabb96d104838f96ccb72f225,99.9,24.35,124.25
160d74cf0db2353522f973654509d5a7,118.0,23.6,141.6
160fec373d1524d70a0adcc4922e3f5f,34.9,15.1,50.0
1629176e313470cd1d1bc811b4695065,27.9,8.88,36.78
164ed456436d367ddcb008d361c1955f,159.9,12.62,172.52
164f9ed9263550111efa1a5518d97dfb,108.0,15.56,123.56
1662797f04736ea5acb5de67d5672fcc,59.0,15.29,74.28999999999999
16691e34c4f0624880bacf33ccd1b9f9,29.9,15.11,45.01
166e0843a2272293d75ba8d81804de6a,149.9,25.23,175.13
168823ad1b77477540db78ab357f18b5,489.0,21.52,510.52
1697ab1c88a58d47fe0154b461397e19,20.89,16.79,37.68
169d7e0fd71d624d306f132acd791cbe,83.0,15.33,98.33
169dbd59d432dd792647dc89ba948d40,89.9,20.36,110.26
16ac52984591a32873cdec7382495c2c,24.99,7.44,32.43
16b314cf8f0bd14e3675d33324bba17f,186.0,8.56,194.56
16cc0fe71527d13426bdbe29205b2053,89.0,12.12,101.12
16d5fdc844fab7f0554c804c1f10a8aa,129.99,15.79,145.78
16de740155e4e909578bd90826a632c1,100.49,14.28,114.77
16f5ff14af497212a69fb3b390173e87,54.0,16.14,70.14
16febac56c216c1cc40407ff81315a97,94.0,60.4,154.4
1700e1cfac9c6837da3ccdb6c36c77de,49.8,18.18,67.97999999999999
171c622bc5e64b427c2708aac335fe6c,84.97999999999999,22.02,106.99999999999999
171c9f9a5667b0bea55d8b78c27bc5bd,79.9,15.32,95.22
17200822bf0cbc26df339538be1384d5,92.49,8.41,100.89999999999999
1722fe3b31052dd87d3639c52ba346d0,99.9,17.95,117.85000000000001
1728847cf9a9a8c5f57a2e38bec5ecf9,73.0,31.12,104.12
17313705481d054edde23cd5c42a0819,38.25,16.11,54.36
173be97f981ae72384ff95a719544e7e,88.95,12.96,101.91
175e7244409a1c34674cdd3407e25808,180.0,34.32,214.32
175f0e4be32fba394c8d7df818ed8425,199.9,21.89,221.79000000000002
175f78291b6a5157427421c494d402c9,99.99,16.95,116.94
1762d5c6c1f5efce31b1d21339212730,36.9,17.6,54.5
1765804f6753bf6a25ba8c9fd45977f9,251.71,45.629999999999995,297.34000000000003
176e0d39e50430555a62ad6d1bb9c25b,44.0,15.41,59.41
1770c4ca61c42f3ee7a4ed66d626bd67,90.0,23.43,113.43
177200d363504ea94b5064b05929e2e6,153.0,53.68,206.68
17784b9fbb37fb0bdc230d8ed6f6b355,840.0,502.98,1342.98
1799b503cd7c2cbd801e75dd72fe3069,398.0,27.46,425.46
17a5005ce09865784a18052d65e9e050,35.9,10.66,46.56
17a9b6c2934cd7dbb1d08626843da4c4,24.99,7.39,32.379999999999995
17afe0bafc1638d46b55c1d56b393015,19.9,11.85,31.75
17b46a3118a454c177670b24a615932e,99.8,33.97,133.76999999999998
17b6e0171d3c86549c28e1630bff91c8,89.5,13.75,103.25
17c8db71a75ad66669e25fc85341e6a1,79.9,18.71,98.61000000000001
17cb23af289c0b034d217eafe2b2e1df,119.9,21.33,141.23000000000002
17df2cc060680fc1712991499b645cd2,47.99,8.72,56.71
17e73283864f2c7bbdb6856a2b7bc13e,128.9,67.21,196.11
17fed53ba6dfef9b594ee2268642e2aa,9.9,8.72,18.62
18045b4512947089463f5efbdaa3c341,49.9,7.77,57.67
180c04aeebcb390784f7d9c08dbd159d,44.9,15.1,60.0
18167ddaf5805d7289af17daa51f35a3,82.0,7.83,89.83
181a9d0dbee29b580a407cf2ccd80570,144.0,13.45,157.45
181ff95f97fee531c4afa9e882186f18,80.69999999999999,45.87,126.57
18233451c81fa4cf187fae71d8e8a299,99.8,15.45,115.25
182c7c260aa89ec58595803372f60d1a,24.5,11.85,36.35
18323bf515bec81ec824b51f618d2429,89.9,23.18,113.08000000000001
18424f62e6457228cde82092ec2252df,12.99,7.78,20.77
18448ffe871a865ac41ace28ce8e5079,59.9,13.44,73.34
1844fd8d65bd9bd25e11e301dd99dc4a,179.99,28.64,208.63
184caad9d2255768d98251b3715e8e8d,89.9,7.49,97.39
184cc3e09f63ccf3f0de8067b3badfb3,139.99,16.19,156.18
1857f0409d8180beab0cbec5cd97478f,65.69999999999999,23.34,89.03999999999999
185b9908e599d49428dc7b8238c8076a,67.0,21.55,88.55
186a0845cd1b679057c8b0ea86931e2f,692.0,13.0,705.0
18706eb4e0b3e500ece5690acaefb220,69.9,12.83,82.73
1877896ffdee42ba8ea0d397fb9ece25,29.99,18.23,48.22
188e8c3184383f5eee9e40255048191b,104.9,15.94,120.84
189622f157848ba3ed54191c7538e07e,134.99,9.76,144.75
18a9ccf08fbcc3c0bf4ad9ceb583f2b6,79.9,17.81,97.71000000000001
18bafb91a9e78b83e54eb5aa495a955f,84.9,16.35,101.25
18cc6945eeb0fac797b1e48e96bb7ad7,239.94,54.81,294.75
18d03c24d935b80a422c0f6ce80a2457,159.0,18.39,177.39
18dd3f41a84cc95b6106008449cba262,84.99,17.03,102.02
18ed15b7c2fadc5faa4db7a9f24d7d61,110.0,38.97,148.97
18ed4e5757d8a37fcb75325f41d7165b,83.36,16.34,99.7
18edd1c2ced2bb5d3175b611864155b5,151.9,17.97,169.87
18ef2a64141eab548a2c46df2545b1ee,10.0,17.78,27.78
18fa229a827c89986c8387c049dcc572,269.0,51.67,320.67
18fdcbdf78e62bac03cf30b6b9398087,54.8,31.58,86.38
190ce4e52f05189563942da003cbf332,47.9,15.1,63.0
191abde9c3bf77d1ce67d100d8db6d15,134.9,13.5,148.4
191fa27b2a907e113d60ddfd7dc29696,69.9,16.74,86.64
192162688f179d526243e303ed01abe6,988.44,87.12,1075.56
19225676ff2a0f88c9d5b21fbe69494e,69.9,15.25,85.15
192e9f15d78654ec141918deca721334,315.0,10.95,325.95
194c72d466120c8e1241d610c72cc5e9,295.0,60.51,355.51
195416246665b8268100ef5fde9722b4,129.9,20.99,150.89000000000001
1955c39b31fcfb4acc9cd5b9ab577c7a,144.99,17.26,162.25
196130ff8b98e8406f66bac8b2cd9fca,199.9,14.51,214.41
1962dbe6d0755ae32f1381266df2e34a,119.99,24.97,144.95999999999998
196427c776696ff46b1edcaf8f000dbe,99.0,24.82,123.82
196a79cd1b9ff7ad77dfaa9d4c46d04c,369.95,22.99,392.94
1972a123466d40a62224630f7d0de530,129.9,35.53,165.43
197979ae89666596c6a65ba20fb220ce,9.9,7.78,17.68
198d82e095bb34f33adaea72cfd63885,89.69999999999999,35.54,125.23999999999998
1997d8e0fb0e3c1ffefac2b84bde7662,178.99,13.69,192.68
19980416131f571e346fcfc260fe97fa,165.0,17.8,182.8
199e57082aefc964e7135792059718a9,38.0,15.23,53.230000000000004
19a24ba386e8363a6dd9973d015e5410,49.9,26.89,76.78999999999999
19c0c76962278b152cc44fc63ffd5e48,44.99,22.06,67.05
19c36691fd116059bf49b7960f1db743,43.0,45.3,88.3
19c4f810dca09d438da021fd6d52839f,32.9,15.33,48.23
19c54d85fa291d4193fe838cbde71403,199.9,21.89,221.79000000000002
19d468d1424d2a259a1f3d3fa073f41a,169.96,40.07,210.03
19dba6d1e58b04e7fc820558a38ea398,96.0,8.79,104.78999999999999
19e18e6a46b546eea7c58ebbf42e0624,39.9,18.23,58.129999999999995
19e4266dc016719bc96212fff65532d2,49.9,11.85,61.75
19ed81a2cfda88a47b2d66b801fc22e8,117.3,37.96,155.26
19f4c2e829ebee01e0d2a9ea2168929d,89.99,15.38,105.36999999999999
19f96944a3a31111c47399caff25b6f6,19.99,7.78,27.77
19fca62dacb4d96e5e9b491e45ff2c8a,519.8,37.06,556.8599999999999
19fe6cd13dca5943f17abd2c37c46abd,89.99,7.88,97.86999999999999
1a0977847a5ddeebdf419ddd4a94402c,17.9,16.05,33.95
1a26633be71803d169cfddfaa40fed21,72.0,17.75,89.75
1a3ccc1695931b2cb7a95065e0c81e4b,124.97999999999999,31.479999999999997,156.45999999999998
1a4514c5462bbdb806d15e6b241c7a70,22.0,18.25,40.25
1a46a59c4c13f2c52e453f8f490b7840,115.35,15.12,130.47
1a4bf675df415785d3d9b3f3521988a7,69.9,18.0,87.9
1a4cc55b483d875e3b8bbd64a1b31bba,49.99,17.06,67.05
1a4fe7b4e0810e3c234a4e39775b6d53,16.56,15.1,31.659999999999997
1a537f94e57acdda6cfad59696759417,97.44999999999999,46.349999999999994,143.79999999999998
1a64643317da0457d3f145fab8734b22,58.99,20.81,79.8
1a7f6ae87826fbacf57f362f73549869,168.5,14.93,183.43
1a823e61156542b99c1dfc17c8d43eb5,270.0,36.76,306.76
1a8c121e292cdf1a297a0bfb45858d3a,59.96,28.2,88.16
1a8d422cb8cdae5221a5a8eb371c49cd,40.14,9.34,49.480000000000004
1a8d9ee4ef14ca8feb96e914f51b9397,281.2,33.48,314.68
1a925e694e87b358e9c3732e97146d9b,108.0,37.45,145.45
1aa297bbbaf5713012d3a1431645b2b4,365.0,20.63,385.63
1aa61b751b1fcf147418fe35148bd4cc,89.9,17.07,106.97
1aa720b6963ff9b4b5bff9bc48b49a89,59.9,12.48,72.38
1ab4ba2aaa118a756ac6f15764adb2ec,168.0,34.94,202.94
1ac3ff14fcd28b5c680bd68bbca160dd,39.24,23.7,62.94
1ac4ac576a3e3ef61ffbb64937ed1f62,64.99,29.48,94.47
1ac7f4db91b508245c27b68092a2d401,47.0,7.55,54.55
1ac9d38dde347ffac03bdb653003682b,30.0,11.85,41.85
1ade84aca2a23a5b07101e2c8db4f120,55.98,68.3,124.28
1ae12b6aeac8467444bd1b07ab3c793a,55.0,17.67,72.67
1ae8a88bf94d02224f932e18297baa64,424.0,213.08999999999997,637.0899999999999
1afbdc6ed9143871e5b8be14ce2762e0,689.89,20.59,710.48
1b0577d71cd408c29c2fe1c9ec939056,110.0,23.35,133.35
1b0816f005179796807a9b23f4c2df11,199.65,16.15,215.8
1b0b1c71db83d610e4cb483d0481a6eb,149.9,18.35,168.25
1b145bc82eff392da7924ddff9acac50,39.99,15.1,55.09
1b151132de254c39a49f595684c80b41,145.8,71.66,217.46
1b18059100e6796d8551306a1876fc09,12.99,8.29,21.28
1b1f5c0333fae3e7b4b4670d2cc3c0ac,38.9,16.11,55.01
1b25b7f6d3514c227d59499f63573fde,119.9,14.57,134.47
1b3b7a453b2e73b50b194401c0da944d,179.49,19.95,199.44
1b41fbc113f284d979a4b5c94e2a918f,1599.0,51.18,1650.18
1b4a0e6b19d0034b531655b41ea89623,37.9,11.85,49.75
1b4d9a7458ed02052dc6311884a2b1d6,99.9,17.95,117.85000000000001
1b5c359c2188ceeab2777c0d27e7c343,57.49,9.94,67.43
1b68a09aef174135ac2b4a138c3a1eda,46.0,22.25,68.25
1b694ef5b28d3e949a4f0ffeb2c9fcd6,9.9,8.72,18.62
1b6c00256bc49004b1d059039306c08e,289.9,10.22,300.12
1b70309f9d8c8068c52cab917fb26379,239.9,43.96,283.86
1b82cfd1e6a6d682ee254b2ff4cf387f,29.9,15.23,45.129999999999995
1b9411e11370aedecc0bb2daa7f41501,95.0,15.77,110.77
1baa165f6d1fc73d5be966f0b3ed1499,224.0,31.06,255.06
1baadc6ea58da9e96c906bca98b8b15f,154.7,63.55,218.25
1bab77281b20f4719d0a9f87f2282fde,139.9,16.09,155.99
1bb50def8a9e13b440ff996070fda0e9,199.9,18.65,218.55
1bba442e5f19a30cd1ee9b84af924df5,35.0,17.0,52.0
1bbd44a5496d9d2e6a0278e5bcf3c441,248.99,41.73,290.72
1bbe8ccf8a821a0117ad33a62aba2de9,47.6,28.2,75.8
1bc1acc1a9efde3aaa00688fc9d33d2a,239.8,33.2,273.0
1bdd4c66aa68cf72d2fc25b9f9e4bb48,27.99,14.1,42.089999999999996
1be1c706ca05fafa2f99d335601e9293,59.9,17.99,77.89
1bf4871c57b8284ca1dfa1a02ad278c6,79.99,13.58,93.57
1bf6db71e147c950fe9925e0be89ec4b,65.0,17.88,82.88
1c020c2a20a524371e81f9ef21eca0b6,43.2,8.46,51.660000000000004
1c119597703b882a5b24ab9139a9a53a,110.32,8.03,118.35
1c1898497fc8543e0f31343dc1c31553,105.0,26.64,131.64
1c1d7c04efff33ea9ebb71907b576f50,68.9,18.28,87.18
1c27cc37a379d096751586f7c8040f7c,121.99,17.1,139.09
1c308eca3f339414a92e518e2a2e5ee9,49.95,16.79,66.74000000000001
1c3f752b9a4d09bf1e016439a427d5f8,16.49,7.39,23.88
1c58c266f70494954b0e545444355f3b,107.0,15.5,122.5
1c6ba4e1c9d47c2594130a03f164287c,17.0,15.23,32.230000000000004
1c76327f379b6c9a3ae42f2244e9a1e3,34.9,10.96,45.86
1c7a2b989035d96cd218d9b9f352c098,179.39999999999998,58.83,238.22999999999996
1c8e00e4aaed0f2b8d35db6abcd8e512,59.9,15.17,75.07
1c961234d514101345679cb6028102fa,59.9,16.18,76.08
1c9ac08a8e474b38e9231382778f7eb9,70.9,15.25,86.15
1cb44c843df038496648b84a904aafa6,59.9,15.18,75.08
1cb9cb32b2b54f1580e375ba45d744c4,21.99,7.78,29.77
1cc1289499f63feb5febc86506a7052c,35.0,7.78,42.78
1cc3ae63caffff2d6c3ee3e78e074acf,127.88999999999999,23.57,151.45999999999998
1cc47b4855c5d2cf01a73dc8ae838079,219.9,26.38,246.28
1ccac023123acc23d8b0af4d3190069d,737.99,17.9,755.89
1cd147d1c0fe18f3b742a353396c44a7,84.0,20.0,104.0
1ce397b1df28355ed4f928b2b322db98,116.0,11.42,127.42
1ce624df940711ffea6e5176a18eee87,79.9,19.75,99.65
1cf4be6f1eeda2457a333fde5abf39fb,114.9,13.82,128.72
1cfc85fa3b31428092f247f88bc965a8,110.0,17.21,127.21000000000001
1d090f0194c35ed8b589f82f102bd758,558.9,26.49,585.39
1d297b4800ed1a3c5b0944d84c01ee99,89.0,25.17,114.17
1d6a2a632c284f1c4fd53baf9e705693,99.9,155.39,255.29
1d85f2f091ba615cbd003bf7d3edc703,29.3,14.78,44.08
1d87599144fe1573be8611bf9f5d5de9,110.32,13.21,123.53
1d911134e95ec6f299e80fe19b5b88c5,34.9,15.34,50.239999999999995
1da00355018ed3e0fdd548cf3ddada99,64.9,15.2,80.10000000000001
1daef9cebfe701d5500c5ce43a271165,79.9,18.66,98.56
1daf08cbd75c8c42c6febf36b63e4bb2,29.98,16.6,46.58
1dbed8d8827e4f91dfbb03ce97b38109,92.5,13.09,105.59
1dc0b2e5397cff8b103ba38a2a147869,119.9,14.93,134.83
1dc8e25fc6d06a7d72086374e54600e5,138.0,12.17,150.17
1dcb1b82de3a13d219b6c84a8ca45b8c,40.0,15.1,55.1
1ddc3d70dd69c4803ec86c7d987591e1,19.99,15.1,35.089999999999996
1def557ed62966137b261a8229f74e39,19.9,13.71,33.61
1df7ded3518147b95eababb6620f007c,185.0,27.84,212.84
1dfe6b39bfca58691553de7585122450,110.32,15.65,125.97
1e00c916d9813c0f523a32d1af47f5d8,70.97,17.75,88.72
1e077c24035d25ddca3736f56d3e19a8,85.0,15.34,100.34
1e2086f9f7f6c651d94e82b37518bd11,105.0,9.85,114.85
1e2566907e0655a3549bdcb88b0291f1,55.0,7.78,62.78
1e3b30b2e066ae1200400ef9d72963c3,27.16,17.92,45.08
1e48c52ecdb582b211ad22ae74ad2247,499.0,18.25,517.25
1e5de131e124a28163dd61ca832e722b,189.0,16.42,205.42000000000002
1e61c2d93012f7a32fe86de9bafc3a1f,47.0,18.43,65.43
1e6582156af0035606a446213730ca65,134.49,27.67,162.16000000000003
1e6832ed905471e6aaa1c8e6c09186be,29.99,15.1,45.089999999999996
1e7b55dfee29c0ed7edb54c8cfeaf244,16.9,18.23,35.129999999999995
1e80bd664bc120ddf4d789b7b9455e14,196.6,85.78,282.38
1e90a410c4be85320d64e5a0cbed9291,29.9,14.1,44.0
1eaa935853fe167483625d418b44a5ca,248.99,60.29,309.28000000000003
1ebeea841c590e86a14a0d7a48e7d062,25.0,14.1,39.1
1eea943a6165c6e0e51951bb76ec90a1,49.0,16.79,65.78999999999999
1f128a92fab0cad4a98cd61be2793d42,85.8,32.22,118.02
1f15c9ad9cbf840899fda2a63d4cc760,75.0,13.55,88.55
1f1b93186b0c7281daf8f6c6145279d6,39.99,8.72,48.71
1f1eea532cdd1978a4a9438a5373ebca,130.0,8.65,138.65
1f2c730715e25c512d5beee0f697bedb,49.8,16.54,66.34
1f4409e522bbd17f0fcc7b9d1409fe8c,69.9,16.25,86.15
1f4714b1a377cfc36eafd36d2763881e,18.9,15.23,34.129999999999995
1f4994f63a494cae176662935b4a8342,286.0,48.8,334.8
1f63547f5743b270843ccf840f00108a,159.8,32.64,192.44
1f67d1f09d1858b5d12a7548b258fe95,49.99,24.22,74.21000000000001
1f6a5335ecf1406eea5f2cccc0c5946f,39.99,15.1,55.09
1f759fd184ad08e54531343b16330c03,58.67,8.72,67.39
1f80ad89393a17282085bcd14644e45a,79.6,60.4,140.0
1f8b9c3db5374e97739a23bed586bba2,69.9,15.24,85.14
1f8fd5fe13ced0df2d9b93995534e59e,121.0,15.95,136.95
1f9dc0f030a8df0f8a9d47545d7515a3,120.0,20.33,140.32999999999998
1f9dfc58c0cc9cd0436629cbcd7fb639,110.9,16.54,127.44
1fa78500e37879853df6bf65220a3994,44.0,11.85,55.85
1fb395f38b15b8e1e14824c7d95e9a92,22.8,12.79,35.59
